symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredStock,proceeds_fromissuance_commonstock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
ALGS,3/31/2020,USD,-19006500,0,0,0,0,0,0,0,0,0,-4419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGS,12/31/2019,USD,-15018000,0,0,0,0,644000,721000,0,0,0,0,85264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18184000
ALGS,9/30/2019,USD,-13414000,0,0,0,0,626000,637000,0,0,0,6907000,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14051000
ALGS,6/30/2019,USD,-9167500,0,0,0,0,0,0,0,0,0,10847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGS,3/31/2019,USD,-9167500,0,0,0,0,0,0,0,0,0,10847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALRS,12/31/2020,USD,-2419000,3428000,0,0,-8387000,4919000,1050000,465000,0,10179000,-27232000,106862000,0,110000,110000,0,2597000,-2597000,0,0,0,0,-110000,0,77211000,0,10179000
ALRS,9/30/2020,USD,2850000,2543000,0,0,-5838000,1019000,763000,1224000,0,17659000,-124065000,6529000,0,36000,36000,0,2599000,-2599000,0,0,0,0,-36000,0,-114686000,0,17659000
ALRS,6/30/2020,USD,-1527000,561000,0,0,8329000,1020000,1309000,550000,0,11474000,-315516000,328991000,0,0,0,0,2596000,-2596000,0,0,0,0,0,0,46418000,0,11474000
ALRS,3/31/2020,USD,-21166000,4746000,0,0,29324000,1019000,689000,-126000,0,5363000,-71567000,147216000,0,336000,336000,0,2595000,-2595000,0,0,0,0,-336000,0,54483000,0,5363000
ALRS,12/31/2019,USD,17316000,5871000,0,0,10030000,4619000,451000,12353000,0,7652000,-70040000,135556000,0,1000,1000,0,2597000,-2597000,0,0,0,0,-1000,0,82832000,0,7652000
ALRS,9/30/2019,USD,14338000,0,0,0,0,2289000,516000,0,0,7104000,5091000,-3175000,-141445000,1841000,0,0,2364000,-2364000,0,0,0,0,-1841000,0,0,0,7104000
ALRS,6/30/2019,USD,-11007000,0,0,0,0,2154000,568000,0,0,8348000,13443000,-2364000,129395000,17000,0,0,1975000,-1975000,0,0,0,0,-17000,0,0,0,8348000
ALRS,3/31/2019,USD,-1399000,0,0,0,0,2060000,1366000,0,0,6436000,-14088000,19684000,-81410000,89000,0,0,1973000,-1973000,0,0,0,0,-89000,0,0,0,6436000
ALRS,12/31/2018,USD,26204000,0,0,0,0,2289000,1439000,0,0,6033000,-20397000,-993000,19530000,94000,0,0,1970000,-2364000,0,0,0,0,-356000,0,0,0,6033000
ALUS,12/31/2020,USD,-738674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-738674,0,-3869949
ALUS,9/30/2020,USD,-289968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289968,0,-175288
ALUS,6/30/2020,USD,-480599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480599,0,-416264
ALUS,3/31/2020,USD,-402163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-402163,0,1274636
ALUS,12/31/2019,USD,-385957,0,0,0,0,0,0,0,0,0,-492857225,290004820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216198
ALUS,9/30/2019,USD,-6440,0,0,0,0,0,0,0,0,0,0,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6490
ALUS,6/30/2019,USD,-6325,0,0,0,0,0,0,0,0,0,-492857225,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6325
ALUS,12/31/2008,USD,0,0,0,0,0,0,1041000,0,870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,9/30/2008,USD,0,0,0,0,0,0,965000,0,1290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,6/30/2008,USD,0,0,0,0,0,0,796000,0,795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,3/31/2008,USD,0,0,0,0,0,0,497000,0,261000,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,12/31/2007,USD,0,0,0,0,0,0,909000,0,0,0,40569000,3912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,9/30/2007,USD,0,0,0,0,0,0,690000,0,0,0,0,50821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,6/30/2007,USD,0,0,0,0,0,0,250000,0,0,0,0,57565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,12/31/2006,USD,0,0,0,0,0,0,298000,0,0,0,0,7514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALVR,12/31/2020,USD,-21093000,900000,0,-1569000,-647000,18000,0,28000,0,-25199000,1922000,-354000,0,0,0,0,0,0,0,0,0,0,0,0,-19525000,0,-25199000
ALVR,9/30/2020,USD,-18057000,300000,0,4566000,3157000,18000,0,364000,0,-23614000,-210263000,292329000,0,0,0,0,0,0,0,0,0,0,0,0,64009000,0,-23614000
ALXO,12/31/2020,USD,-13615000,132000,0,1568000,-623000,5000,11000,0,0,-18774000,-11000,188361000,0,0,0,0,0,0,0,195532000,0,0,263984000,0,174735000,0,-18774000
ALXO,9/30/2020,USD,-9548000,154000,0,705000,1000000,5000,10000,0,0,-10181000,631000,170298000,0,0,0,0,0,0,0,0,0,0,173023000,0,161381000,0,-10181000
AMHC,9/30/2020,USD,-228903,0,0,0,0,0,0,0,0,0,72177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201191
AMHC,6/30/2020,USD,-173850,0,0,0,0,0,0,0,0,0,30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282059
AMHC,3/31/2020,USD,-232870,0,0,0,0,0,0,0,0,0,77310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38859
AMHC,12/31/2019,USD,-367470,0,0,0,0,0,0,0,0,0,-100000000,101580230,0,0,0,0,0,0,0,0,0,0,102000000,0,0,0,2040
AMHC,9/30/2019,USD,-232870,0,0,0,0,0,0,0,0,0,77310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000
AMK,12/31/2020,USD,22548000,18708000,0,0,6997000,9300000,613000,0,0,-9865000,-8487000,-50886000,0,0,0,0,0,0,0,0,0,0,187000,0,-36825000,0,-9865000
AMK,9/30/2020,USD,24895000,1046000,0,0,-2246000,8670000,1584000,0,0,8597000,-8722000,187000,0,0,0,0,0,0,0,0,0,0,187000,0,16360000,0,8597000
AMK,6/30/2020,USD,20255000,1392000,0,0,-1606000,8747000,288000,0,0,-9280000,-6832000,0,0,0,0,0,0,0,0,0,0,0,0,0,-9280000,0,-9280000
AMK,3/31/2020,USD,9249000,1547000,0,0,-944000,8409000,416000,0,0,2736000,-25929000,0,0,0,0,0,0,0,0,0,0,0,0,0,-16680000,0,2736000
AMK,12/31/2019,USD,22517000,17768000,0,0,391000,8324000,541000,0,0,-2740000,-7770000,-2182000,0,0,0,0,0,0,0,0,0,0,124068000,0,14605000,0,-2740000
AMK,9/30/2019,USD,25058000,2368000,0,0,-551000,7523000,503000,0,0,-3728000,-5556000,-2040000,0,0,0,0,0,0,0,0,0,0,124210000,0,18712000,0,-3728000
AMK,6/30/2019,USD,4739000,0,0,0,0,7613000,745000,0,0,3237000,-41568000,-1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3237000
AMK,3/31/2019,USD,2769000,0,0,0,0,6896000,93000,0,0,2811000,-5020000,-625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811000
AMK,12/31/2018,USD,19749000,0,0,0,0,6804000,1224000,0,0,8016000,-5509000,11259000,0,0,0,0,0,0,0,0,0,0,-158846000,0,0,0,8016000
AMK,9/30/2018,USD,23522000,0,0,0,0,6565000,466000,0,0,10354000,-4040000,-625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354000
AMST,12/31/2020,USD,-2435867,0,0,0,0,178979,231476,0,0,0,-231476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2287574
AMST,9/30/2020,USD,-312890,0,0,0,0,160974,222049,0,0,0,-222049,12796230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5086264
AMST,6/30/2020,USD,-645319,0,0,0,0,0,0,0,0,0,-137632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMST,3/31/2020,USD,-633713,0,0,0,0,0,0,0,0,0,-175834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMST,12/31/2019,USD,-759081,0,0,0,0,116562,229444,0,0,0,-229444,2676543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-959646
AMST,9/30/2019,USD,-771989,0,0,0,0,101248,252838,0,0,0,-252838,2093679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-953097
AMTI,12/31/2020,USD,-16705000,0,0,291000,-263000,755000,1158000,0,0,-19081000,10804000,430000,0,0,0,0,0,0,0,0,0,0,486000,0,-5471000,0,-19081000
AMTI,9/30/2020,USD,-13581000,0,0,1720000,-335000,401000,1763000,0,0,-16793000,2246000,-752000,0,0,0,0,0,0,0,0,0,0,87000,0,-12087000,0,-16793000
AMWL,9/30/2020,USD,-30112000,0,0,0,0,2576000,957000,0,-2564000,0,-101011000,854845000,0,0,0,0,0,0,0,0,0,0,-18254000,0,0,0,-63081000
AMWL,6/30/2020,USD,-25729000,0,0,0,0,0,0,0,0,0,-1306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMWL,3/31/2020,USD,-32093000,0,0,0,0,0,0,0,0,0,5640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMWL,12/31/2019,USD,-15277000,0,0,0,0,2093000,240000,0,-92000,0,-13426500,46187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22431000
AMWL,9/30/2019,USD,-25876000,0,0,0,0,1868000,288000,0,-9000,0,-387000,73000,0,0,0,0,0,0,0,0,0,0,-158000,0,0,0,-24015000
ANDA,12/31/2020,USD,-23312,0,0,0,0,0,0,0,0,-551992,52996135,-52996135,0,0,0,0,0,0,0,0,0,0,-52996135,0,-1548636,0,-275996
ANDA,9/30/2020,USD,53280,0,0,85361,-21209,0,0,0,0,280262,-44063656,-44063656,0,0,0,0,0,0,0,0,0,0,0,0,-53280,0,140131
ANDA,6/30/2020,USD,-90058,0,0,0,0,0,0,0,0,-1562006,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1562006,0,-781003
ANDA,3/31/2020,USD,-194242,0,0,-12728,62633,0,0,0,0,-4733642,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,194242,0,333179
ANDA,9/30/2019,USD,-47108,0,0,-10221,-42569,0,0,0,0,954912,100000,0,0,0,0,0,0,0,0,0,0,0,105300000,0,47108,0,477455
ANDA,6/30/2019,USD,-82664,0,0,0,0,0,0,0,0,1171592,-108000000,0,0,0,0,0,0,0,0,0,0,0,105300000,0,3281037,0,585796
ANNX,9/30/2020,USD,-13584000,0,0,0,0,129000,276000,0,0,0,-276000,259781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15638000
ANNX,6/30/2020,USD,-10246000,0,0,0,0,131000,0,0,0,0,-16000,101666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12240000
ANNX,3/31/2020,USD,-10001000,0,0,0,0,131000,0,0,0,0,-16000,-571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12341000
ANNX,12/31/2019,USD,-8789000,0,0,0,0,493000,267000,0,0,0,-99000,28395000,0,0,0,0,0,0,0,0,0,0,30000000,0,0,0,-37183000
ANNX,9/30/2019,USD,-6870000,0,0,0,0,364000,168000,0,0,0,-150000,29241000,0,0,0,0,0,0,0,0,0,0,30000000,0,0,0,-28241000
ANNX,6/30/2019,USD,-6696000,0,0,0,0,119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9401000
ANNX,3/31/2019,USD,-6003000,0,0,0,0,117000,0,0,0,0,-150000,3000,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,-8652000
ANPC,6/30/2020,CNY,-26965500,0,0,0,0,0,0,0,0,0,-586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPC,3/31/2020,CNY,-26965500,0,0,0,0,0,0,0,0,0,-586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPC,12/31/2019,CNY,-15984000,0,0,0,0,740000,332000,0,-349000,0,-632000,-1431000,0,0,0,0,0,0,0,0,0,0,-7954000,0,0,0,-32555000
ANPC,9/30/2019,CNY,-10423000,0,0,0,0,1026000,2464000,0,130000,0,0,26675000,0,0,0,0,0,0,0,0,0,0,103000,0,0,0,-12446000
ANPC,6/30/2019,CNY,-11096500,0,0,0,0,0,0,0,0,0,-182500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANPC,12/31/2018,CNY,-8116000,0,0,0,0,0,0,0,0,0,5210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04
ANVS,12/31/2020,USD,-765949,0,0,297322,-91766,0,0,0,0,-1704613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-765949,0,-1704613
ANVS,9/30/2020,USD,-922663,0,0,-421878,-102283,0,0,0,0,-1006354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-922663,0,-1006354
ANVS,6/30/2020,USD,-1311806,0,0,0,0,0,0,0,0,-2309490,0,-45389,0,0,0,0,0,0,0,-50000,0,0,0,0,-1198218,0,-2309490
ANVS,3/31/2020,USD,-970405,0,0,0,0,0,0,0,0,-441590,0,12089012,0,0,0,0,0,0,0,12084406,0,0,12089010,0,0,0,-441590
ANVS,12/31/2019,USD,-52528,0,0,0,0,0,0,0,0,-201256,0,-1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201256
ANVS,9/30/2019,USD,-44682,0,0,0,0,0,0,0,0,-254121,0,-3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254121
ANVS,6/30/2019,USD,-150593,0,0,0,0,0,0,0,0,-344700,0,-81429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-344700
ANVS,3/31/2019,USD,-228739,0,0,0,0,0,0,0,0,-190903,0,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-190903
API,12/31/2020,USD,1967000,0,0,0,0,1514000,3347000,0,0,0,-300378000,-267000,0,0,0,0,0,0,0,0,0,0,-277000,0,0,0,-6182000
API,9/30/2020,USD,-1934000,0,0,0,0,1196000,3210000,0,0,0,-228353000,-1419000,0,0,0,0,0,0,0,0,0,0,-1419000,0,0,0,-2925000
API,6/30/2020,USD,7451000,0,0,0,0,1005000,3825000,0,0,0,-3825000,485555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006000
API,3/31/2020,USD,-919415,0,0,0,0,744654,2496289,0,0,0,-2496289,49768690,0,0,0,0,0,0,0,0,0,0,50000000,0,0,0,2987190
API,12/31/2019,USD,2077423,0,0,0,0,576734,1180253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2342438
API,9/30/2019,USD,-54000,0,0,0,0,520000,1213000,0,0,0,-2645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1113000
API,6/30/2019,USD,-4934000,0,0,0,0,429000,1645000,0,0,0,2024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2003000
API,3/31/2019,USD,3618562,0,0,0,0,342300,763640,0,0,0,-5951287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-717980
API,12/31/2014,USD,0,0,0,0,0,0,198000,0,0,0,0,1535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
API,9/30/2014,USD,211000,0,0,0,0,378000,47000,551000,-115000,0,-142000,-356000,0,0,0,0,0,0,0,0,0,0,0,0,-287000,0,-368000
API,6/30/2014,USD,-511000,0,0,0,0,418000,85000,72000,64000,0,5000,1819000,0,0,0,0,0,0,0,0,0,0,2914000,0,1313000,0,-268000
API,3/31/2014,USD,-845000,0,0,0,0,0,136000,0,844000,0,-421000,767000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4264000
API,12/31/2013,USD,-260000,0,0,0,0,0,109000,0,759000,0,-285000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3121000
API,9/30/2013,USD,-12000,0,0,0,0,549000,62000,-674000,-262000,0,-125000,-77000,0,0,0,0,0,0,0,0,0,0,1000,0,-210000,0,-578000
API,6/30/2013,USD,-463000,0,0,0,0,519000,31000,0,-450000,0,-95000,524000,0,0,0,0,0,0,0,0,0,0,0,0,-38000,-4000,-925000
API,3/31/2013,USD,-2221000,0,0,0,0,0,408000,0,71000,0,-1489000,1080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4387000
API,12/31/2012,USD,-1129000,0,0,0,0,0,316000,0,108000,0,-414000,-1147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3305000
API,9/30/2012,USD,-1229000,0,0,0,0,0,198000,0,112000,0,-267000,-129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280000
API,6/30/2012,USD,-58000,0,0,0,0,0,95000,0,267000,0,-105000,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-993000
API,3/31/2012,USD,130000,0,0,0,0,0,583000,0,1181000,0,-282000,-1343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2112000
API,12/31/2011,USD,151000,0,0,0,0,0,543000,0,451000,0,-202000,-1072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1048000
APLT,12/31/2020,USD,-22750000,0,0,-1305000,1189000,99000,0,0,0,-23689000,28444000,3093000,-1074000,0,0,0,0,0,0,0,0,0,152000,0,8787000,0,-23689000
APLT,9/30/2020,USD,-20693000,0,0,-3589000,-2634000,1012000,0,0,0,-29844000,-30246000,-1236000,0,0,0,0,0,0,0,0,0,0,242000,0,-52175000,0,-29844000
APLT,6/30/2020,USD,-15911000,0,0,4049000,-2893000,93000,0,0,0,-28059000,24044000,218000,0,0,0,0,0,0,0,0,0,0,1342000,0,-28059000,0,-28059000
APLT,3/31/2020,USD,-18855000,0,0,-7199000,2131000,93000,0,0,0,-12369000,-41711000,134219000,0,0,0,0,0,0,0,0,0,0,81000,0,73653000,0,-12369000
APLT,12/31/2019,USD,-12407000,0,0,7078000,3220000,23000,0,0,0,-17633000,-128000,18320000,0,0,0,0,0,0,0,0,0,0,18509000,0,5785000,0,-17633000
APLT,9/30/2019,USD,-7839000,0,0,-1789000,-1628000,23000,0,0,0,-10714000,-19878000,-294000,0,0,0,0,0,0,0,0,0,0,40558000,0,-28011000,0,-10713000
APLT,6/30/2019,USD,-9059000,0,0,0,0,23000,0,0,0,-8436000,-19878000,35449000,0,0,0,0,0,0,0,0,0,0,40331000,0,-8437000,0,-8437000
APLT,3/31/2019,USD,-7002000,0,0,0,0,23000,0,0,0,-8730000,-19878000,2940000,0,0,0,0,0,0,0,0,0,0,3131000,0,0,0,-8730000
APLT,12/31/2018,USD,-5869000,0,0,0,0,0,0,0,0,-6719000,0,21056000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6719000
APLT,9/30/2018,USD,-2020000,0,0,0,0,0,0,0,0,-4281000,-19878000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4281000
APLT,6/30/2018,USD,-2162000,0,0,0,0,0,0,0,0,-3186000,0,9000,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,-3185000
APLT,3/31/2018,USD,-1131000,0,0,0,0,0,0,0,0,-2335000,0,5560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2335000
APRE,12/31/2020,USD,-13199202,62909,0,1640490,2171203,16657,16290,0,0,-15392546,-16290,0,0,0,0,0,0,0,0,0,0,0,0,0,-13215492,0,-15392546
APRE,9/30/2020,USD,-11423532,62909,0,-836620,-218146,4311,-725,0,0,-12318082,725,0,0,0,0,0,0,0,0,0,0,0,0,0,-11422807,0,-12318082
APRE,6/30/2020,USD,-9638313,62909,0,2965529,-615718,4054,-2021,0,0,-16367927,2021,121426,0,0,0,0,0,0,0,0,0,0,121426,0,-18320526,0,-16367927
APRE,3/31/2020,USD,-7541625,62909,0,2486052,-864937,3812,12165,0,0,-9400257,-12165,29523,0,0,0,0,0,0,0,0,0,0,29523,0,-7524267,0,-9400257
APRE,12/31/2019,USD,-14742574,62635,0,-1161091,2486751,2273,14466,0,0,-13072738,-14466,91198334,0,0,0,0,0,0,0,0,0,0,81355696,0,76441294,0,-13072738
APRE,9/30/2019,USD,-2793314,0,0,0,0,4114,10246,0,0,-6249419,-10246,-3619652,0,0,0,0,0,0,0,0,0,0,5621480,0,0,0,-6249419
APRE,6/30/2019,USD,-4975473,0,0,0,0,2598,6190,0,0,-5262448,-10246,-435798,0,0,0,0,0,0,0,0,0,0,5621480,0,0,0,-5262448
APRE,3/31/2019,USD,-4197346,0,0,0,0,2141,3095,0,0,-3475202,-10246,5432654,0,0,0,0,0,0,0,0,0,0,5621480,0,0,0,-3475202
APRE,12/31/2018,USD,-3851269,0,0,0,0,1795,516,0,0,-4679668,516,56365327,0,0,0,0,0,0,0,0,0,0,56366740,0,0,0,-4679668
APSG,9/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10000
APSG,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APSG,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APSG,9/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APXT,12/31/2020,USD,-331769,0,0,4396661,-52387,0,0,0,0,2999369,60288,0,0,0,0,0,0,0,0,0,0,0,0,0,-271481,0,-4735201
APXT,9/30/2020,USD,-1493851,0,0,-880102,436630,0,0,0,0,-176329,1353453,0,0,0,0,0,0,0,0,0,0,0,0,0,-140398,0,-176329
APXT,6/30/2020,USD,-210535,0,0,666592,-56864,0,0,0,0,-155240,59397,0,0,0,0,0,0,0,0,0,0,0,0,0,-151138,0,-155240
APXT,3/31/2020,USD,-382908,0,0,-244363,41061,0,0,0,0,815685,148743,8100000,0,0,0,0,0,0,0,0,0,0,8100000,0,-234165,0,815685
APXT,12/31/2019,USD,-244048,0,0,266243,-31411,0,0,0,0,1049559,-116666550,0,0,0,0,0,0,0,0,0,0,0,352025000,0,-244048,0,872215
APXT,9/30/2019,USD,-229700,0,0,0,0,0,0,0,0,-147749,-116666550,351443558,0,0,0,0,0,0,0,0,0,0,352025000,0,1213858,0,29595
APXT,6/30/2019,USD,0,0,0,0,0,0,0,0,0,-1000,-116666550,25000,0,0,0,0,0,0,0,25000,0,0,25000,0,25000,0,-1000
AREC,12/31/2020,USD,-11745039,119085,0,-3528416,7500,-3979429,0,7500,0,-14618217,0,21554526,0,0,0,0,0,0,0,0,0,0,0,0,9809487,0,-8426614
AREC,9/30/2020,USD,-1037692,0,0,-1223688,-8750,945267,0,-8750,0,123982,0,275185,0,0,0,0,0,0,0,0,-2621800,0,0,0,-762507,0,123982
AREC,6/30/2020,USD,-1916916,42426,0,-1425249,0,612728,0,0,0,1308237,826772,2785135,0,0,0,0,0,0,0,0,2621800,0,0,0,1694991,0,1308237
AREC,3/31/2020,USD,852392,166228,0,49133,2577631,1228276,408915,2387505,365126,-3261368,-408915,-253056,0,0,0,0,0,0,0,0,28000,0,552562,0,190421,0,-3261368
AREC,12/31/2019,USD,-7518290,-2379885,0,4223331,-1250213,25439301,654500,-2301571,488696,-40047543,0,6772274,0,0,0,0,0,0,0,0,3521128,0,4098,0,-746016,0,-40047543
AREC,9/30/2019,USD,-4309330,2655716,0,-315682,994414,-13557505,408245,1897669,-883300,-7345032,1058245,2771137,0,0,0,0,0,0,0,0,839419,0,3409600,0,-479948,0,-7344532
AREC,6/30/2019,USD,-1636060,150804,0,509725,-772368,4476597,-1456939,-1389396,617028,-8961042,-14051,2673239,0,0,0,0,0,0,0,0,2299980,0,4354000,0,1023128,0,-8961042
AREC,3/31/2019,USD,-5743426,557663,0,-1610219,-117047,1353707,721444,792381,-574254,-10065620,-721444,4231718,0,0,0,0,0,0,0,0,2000000,0,4254000,0,-2233152,0,-10065620
AREC,12/31/2018,USD,710613,-1558076,0,2015219,1725285,-408284,5406,1462360,262925,-2626847,-5406,1655810,0,0,0,0,0,0,0,0,3133488,0,50000,0,2361017,0,-4767159
AREC,9/30/2018,USD,-1594716,3040922,0,1375432,-1216895,-3788159,127957,-1032612,-360381,-4181513,-97808,1097141,-979058,0,0,0,0,0,0,0,1035012,0,0,0,-595383,0,-3611226
AREC,6/30/2018,USD,-1422156,-1042692,0,-1297422,871517,649985,148925.74,501181,250778,-2224802,20354,2246175,0,0,0,0,0,0,0,0,3281965,0,0,0,844373,0,-1837915
AREC,3/31/2018,USD,-1059285,66672,0,1182686,-544555,-441730,127957,-399047,297974,-2541012,72219,696193,0,0,0,0,0,0,0,0,1000000,0,0,0,-290873,0,-2541012
AREC,12/31/2017,USD,-4452340,151583,0,432066,-1856340,-795678,3165,-1241244,-615096,-5333161,111855,4185166,0,0,0,0,0,0,0,0,2770000,0,0,0,-155319,0,-5322763
AREC,9/30/2017,USD,-512432,83998,0,615949,-277810,-168469,145795,-196477,-615096,-1584557,347457,133826,0,0,0,0,0,0,0,0,1470000,0,0,0,-31149,0,-1741799
AREC,6/30/2017,USD,-654087,63874,0,1092853,1036228,-699644,3064.68,994895,-473041.61,-3928035,-15309,286426,0,0,0,0,0,0,0,0,0,0,461431.98,0,-382970,0,-4076276
AREC,3/31/2017,USD,-25715,45692,0,955483,1365463,-406803,34787,1325463,-615096,-3089055,-62245,59595,0,0,0,0,0,0,0,0,0,0,600000,0,-28365,0,-3040610
AREC,12/31/2016,USD,-2477667,-17977,0,-736651,-2036011,-249640,0,-2036931,0,-623336,6330467,1525265,0,0,0,0,0,0,0,0,0,0,0,0,15759,0,-15279
AREC,9/30/2016,USD,-1400270,3681,0,1953517,-751393,-762238,0,0,0,-3669189,938483,-23431,0,0,0,0,0,0,0,0,0,0,0,0,-485218,0,-3718188
AREC,6/30/2016,USD,77354,22603,0,0,-65,-760263,0,0,0,24808,1737021,55,0,0,0,0,0,0,0,0,0,0,0,0,15582,0,47253
AREC,3/31/2016,USD,-27369,26345,0,0,0,-484188,0,0,0,-27471,-3690271,4667863,0,0,0,0,0,0,0,0,0,0,0,0,-158842,0,-1353
ARQT,12/31/2020,USD,-32571000,48000,0,1267000,3043000,545000,153000,0,0,-34049000,-75892000,129380000,0,0,0,0,0,0,0,0,0,0,128909000,0,20917000,0,-34049000
ARQT,9/30/2020,USD,-33691000,48000,0,1779000,-260000,261000,110000,0,0,-38204000,-91711000,-437000,0,0,0,0,0,0,0,0,0,0,34000,0,-125839000,0,-38204000
